#lamb flux
1000.0 0.007050289951550409
1010.01001001001 0.007443590128986779
1020.0200200200201 0.007836548465406335
1030.03003003003 0.008228406815035987
1040.0400400400401 0.008618486892875978
1050.05005005005 0.009006187671613139
1060.06006006006 0.009390982057625855
1070.07007007007 0.009772413034134973
1080.08008008008 0.010150089434362913
1090.0900900900901 0.010523681483393783
1100.1001001001 0.010892916224847728
1110.11011011011 0.011257572927838605
1120.1201201201202 0.011617478551155793
1130.13013013013 0.011972503325251804
1140.1401401401401 0.012322556498387111
1150.1501501501502 0.012667582281079216
1160.16016016016 0.013007556012680504
1170.1701701701702 0.013342480565298362
1180.1801801801803 0.013672382993193876
1190.1901901901902 0.013997311430069355
1200.2002002002002 0.014317332232107224
1210.2102102102103 0.01463252736108631
1220.2202202202202 0.014942991999226421
1230.2302302302303 0.015248832385459222
1240.2402402402402 0.015550163861471272
1250.2502502502502 0.015846435105773642
1260.2602602602603 0.016135699374531687
1270.2702702702702 0.01641423314860122
1280.2802802802803 0.016682024881536195
1290.2902902902902 0.016939090233349816
1300.3003003003003 0.01718546958595818
1310.3103103103103 0.017421225671899753
1320.3203203203202 0.01764644132032768
1330.3303303303303 0.017861217322414774
1340.3403403403404 0.018065670416732738
1350.3503503503503 0.018259931393847847
1360.3603603603603 0.01844414331827927
1370.3703703703704 0.018618459865071074
1380.3803803803803 0.01878304376751053
1390.3903903903904 0.018938065371959058
1400.4004004004005 0.019083701295329186
1410.4104104104103 0.019220133180422365
1420.4204204204204 0.019347546544121356
1430.4304304304305 0.019466129713292403
1440.4404404404404 0.01957607284318345
1450.4504504504505 0.01967756701309368
1460.4604604604606 0.019770803394126315
1470.4704704704704 0.019855972483911546
1480.4804804804805 0.01993326340329406
1490.4904904904906 0.020002863250110463
1500.5005005005005 0.020064956505333593
1510.5105105105106 0.020119724487027618
1520.5205205205207 0.02016734484773523
1530.5305305305305 0.020207991111107264
1540.5405405405404 0.020241832243779578
1550.5505505505505 0.020269032258705452
1560.5605605605606 0.020289749846359846
1570.5705705705705 0.020304138030450905
1580.5805805805805 0.020312343844999723
1590.5905905905906 0.020314508029889686
1600.6006006006005 0.020310764742243373
1610.6106106106106 0.02030124128126296
1620.6206206206207 0.020286057824477684
1630.6306306306305 0.020265327173686332
1640.6406406406406 0.020239154509275083
1650.6506506506507 0.020207637152044527
1660.6606606606606 0.02017086433220882
1670.6706706706707 0.020128916965855254
1680.6806806806808 0.020081867439894263
1690.6906906906906 0.020029779407418798
1700.7007007007007 0.01997275147041861
1710.7107107107108 0.019911006039695197
1720.7207207207207 0.01984456087713076
1730.7307307307308 0.019773402362849572
1740.7407407407409 0.019697510098143276
1750.7507507507507 0.019616856793561965
1760.7607607607606 0.01953140822736453
1770.770770770771 0.019441123294161092
1780.7807807807808 0.01934595416789392
1790.7907907907907 0.01924584660833763
1800.8008008008007 0.019140740446109025
1810.8108108108108 0.01903057028779403
1820.8208208208207 0.018915266490211077
1830.8308308308308 0.018794756460956238
1840.8408408408409 0.018668966351033826
1850.8508508508507 0.018537823214242067
1860.8608608608608 0.018401257716529198
1870.870870870871 0.018259207485970604
1880.8808808808808 0.018111621199204665
1890.890890890891 0.017958463501545216
1900.900900900901 0.017799720853499536
1910.9109109109108 0.017635408383444382
1920.920920920921 0.017465577801577932
1930.930930930931 0.017290326390326145
1940.940940940941 0.017109807027258984
1950.950950950951 0.016924239114575638
1960.960960960961 0.016733920181557727
1970.970970970971 0.0165392377921697
1980.980980980981 0.016340681231520125
1990.9909909909911 0.016138852269224596
2001.001001001001 0.015934474118097043
2011.0110110110109 0.015728397543638122
2021.0210210210212 0.015521602961550892
2031.031031031031 0.015315197321045028
2041.0410410410411 0.015110404647325897
2051.051051051051 0.014908549339825217
2061.061061061061 0.014711031713579062
2071.071071071071 0.01451929582840926
2081.081081081081 0.014334790343623888
2091.091091091091 0.014158923901316556
2101.101101101101 0.013993017285892823
2111.1111111111113 0.013838255220095423
2121.121121121121 0.013695641028616671
2131.131131131131 0.013565957443648765
2141.141141141141 0.013449736502127803
2151.151151151151 0.013347240810312615
2161.161161161161 0.01325845750539717
2171.1711711711714 0.01318310515023472
2181.1811811811813 0.013120652703043734
2191.191191191191 0.013070348751114676
2201.201201201201 0.013031258497326309
2211.2112112112113 0.013002305604268141
2221.221221221221 0.01298231594322794
2231.2312312312315 0.012970060526833752
2241.2412412412414 0.012964295353392132
2251.2512512512512 0.012963796470129262
2261.261261261261 0.012967389184184736
2271.271271271271 0.012973970940279614
2281.2812812812813 0.012982527889398437
2291.2912912912916 0.012992145563644867
2301.3013013013015 0.01300201433972177
2311.3113113113113 0.013011430524569838
2321.321321321321 0.013019793949398709
2331.331331331331 0.013026602935537033
2341.3413413413414 0.013031447420783477
2351.3513513513512 0.013034000929548178
2361.3613613613616 0.013034011951420095
2371.3713713713714 0.013031295173812974
2381.3813813813813 0.013025722903715996
2391.391391391391 0.013017216916369988
2401.4014014014015 0.01300574088716233
2411.4114114114113 0.012991293497436494
2421.4214214214217 0.012973902254207224
2431.4314314314315 0.012953618026195093
2441.4414414414414 0.012930510272071592
2451.4514514514512 0.012904662919238025
2461.4614614614616 0.012876170840894957
2471.4714714714714 0.012845136873880633
2481.4814814814818 0.012811669318327312
2491.4914914914916 0.012775879861438192
2501.5015015015015 0.01273788187071022
2511.5115115115113 0.012697789006022881
2521.521521521521 0.012655714104665363
2531.5315315315315 0.012611768298216648
2541.541541541542 0.012566060324971784
2551.5515515515517 0.012518696006158158
2561.5615615615616 0.012469777858408016
