#lamb flux
1000.0 3.1315793518151075e-07
1416.6666666666667 0.00010483040509784252
1833.3333333333335 0.0013043865645997919
2250.0 0.004268919486354619
2666.666666666667 0.0135771435471051
3083.3333333333335 0.024502115595637777
3500.0 0.031800685535930406
3916.666666666667 0.03695709645923269
4333.333333333334 0.03943528522159268
4750.0 0.04044347613144363
5166.666666666667 0.04028843746960157
5583.333333333334 0.039022538479767825
6000.0 0.03690798117809283
6416.666666666667 0.03433693534331321
6833.333333333334 0.03165085062031343
7250.0 0.02905887872405566
7666.666666666667 0.026646739459453974
8083.333333333334 0.024419335741110205
8500.0 0.02234197809754169
8916.666666666668 0.020369310177072823
9333.333333333334 0.018492832819740932
9750.0 0.016778869448367824
10166.666666666668 0.015225862359223435
10583.333333333334 0.013823225103398507
11000.0 0.012559068252449589
